earn_x0_lc1vs0_iate,emplx1_2
-45.03119943550797,1.0
-32.50454474870572,2.0
-26.1591628897948,1.0
-24.730116113333594,2.0
12.895754873479959,1.0
27.457558289625425,1.0
3.4525423034237974,1.0
-12.419521841949347,2.0
-3.1465685788814426,1.0
-14.018661030875705,1.0
-45.8922138154735,1.0
-11.979553948498364,3.0
-74.75954896158487,1.0
-30.45302951676672,2.0
-7.507674126759525,2.0
-2.92018016080479,1.0
18.550405594213743,1.0
30.80332645610244,1.0
-14.77588171410725,2.0
-52.24027955688129,1.0
-76.53536157876056,2.0
8.619419747071436,1.0
-9.691475558335938,1.0
6.301733223745231,1.0
-29.897245520806482,2.0
17.870508001221765,2.0
-20.26857469588353,1.0
-71.32346097116846,1.0
-53.768218353487384,1.0
-22.158183519816504,1.0
-47.1198965614158,3.0
-57.949159125438484,1.0
-33.96752751984559,1.0
6.860071209306511,1.0
18.620445450617183,1.0
-9.604627781267055,1.0
-14.268766880621342,2.0
-95.34410512895784,1.0
-4.321506317719933,2.0
-12.28387849309351,1.0
-4.067555122146416,1.0
-7.0566348714383835,1.0
-10.193809270181305,2.0
2.3520426168961635,2.0
-1.3853037546469977,2.0
-9.324614609248782,1.0
-11.582890654651294,1.0
-6.0405959394886395,1.0
-18.496439952800955,1.0
5.975118436072535,1.0
-32.121240210440845,2.0
-28.962151671789513,1.0
-22.57513944524507,1.0
-15.986175661235961,1.0
11.925680014205636,1.0
-21.838504911723494,1.0
-25.795755060698184,2.0
-2.273496036654933,1.0
-17.958818172511098,1.0
-35.450658939228646,2.0
-19.192281376266713,1.0
1.827310819667354,1.0
-22.71758101808257,1.0
-10.19430146596062,1.0
-15.23718256472091,1.0
8.277164917422715,1.0
-12.899191010779916,2.0
-6.20977841455624,1.0
-8.424886225222963,1.0
-20.675238860239915,1.0
44.41052764152485,1.0
-15.898433547923247,2.0
2.448371036943172,1.0
-8.181431892063724,1.0
-117.8096159493441,1.0
-0.6083609914351271,1.0
-27.98879967764497,3.0
11.26377629718462,2.0
-22.23647117608266,3.0
-54.4490006151845,1.0
-56.19261258777496,1.0
-10.869502169572645,1.0
46.78179619616824,1.0
-8.748820006522237,1.0
-23.06111383656048,1.0
18.539336969941132,1.0
-51.66898750583971,2.0
-51.64720529502881,1.0
-15.761819987081793,2.0
28.059927830977585,2.0
-5.327261037039733,2.0
-35.30207409116929,2.0
-35.2085326069282,2.0
-19.585421410866445,1.0
-118.82026871228436,1.0
-39.8592619516574,2.0
0.2067958178997742,1.0
-79.03962268919827,1.0
7.274769292750611,1.0
1.145183892071259,1.0
-90.86207419126436,1.0
-5.521043526973557,1.0
-23.135303824794732,2.0
17.637972267673895,1.0
40.0150472198897,1.0
-83.07797261184885,1.0
-61.58736387914564,1.0
-18.670264840517007,1.0
-4.365075272238045,1.0
17.665716920385393,1.0
-15.534787321892015,2.0
-41.30797780274573,3.0
16.325970846555762,1.0
1.895016715260283,1.0
-77.35484771678341,1.0
-22.35593181821706,3.0
-37.70079056414352,2.0
-12.896248212452292,1.0
-25.546329858069697,1.0
7.305719055347424,1.0
-28.576140208374497,2.0
18.522818410505522,1.0
-5.456271029082771,1.0
-6.170703834925405,1.0
-33.89916562068697,2.0
-83.92621177151443,1.0
-39.887187944813945,2.0
-89.75900238926624,2.0
-0.39616892194362663,1.0
-34.692483148793606,2.0
5.1301850924780865,1.0
-10.590961704579513,2.0
-9.847323506997903,2.0
-133.51945098523584,1.0
-9.848579108485254,1.0
-28.530533527393217,1.0
2.045309914953094,1.0
0.04207907400710997,1.0
4.521354805761604,1.0
-99.77322652231442,1.0
28.979780725695733,1.0
-67.50891579793813,1.0
-20.186638654239573,1.0
22.713426813656838,1.0
11.241981726475391,1.0
-63.00656849787316,1.0
-24.59136632125154,1.0
14.10183477201263,1.0
2.5275149731257898,1.0
11.669718815493766,1.0
-50.12661215772903,1.0
-7.8535957047889156,1.0
-11.457529529876297,2.0
-14.466264441164697,1.0
7.8981926420856325,1.0
-18.133637241448298,1.0
25.857636759093808,1.0
14.007349890116537,1.0
14.983426359619564,2.0
-9.991426576545848,2.0
-93.34459960044467,1.0
-4.063990344970762,1.0
1.9120478574982371,2.0
-39.633239084089126,1.0
-12.646369492398094,2.0
-48.061591572287966,1.0
-24.616038259003858,1.0
-3.0894280168090944,1.0
-46.09522110023386,3.0
-43.82439236023174,1.0
-62.02247881066569,1.0
-54.72329838017538,1.0
-13.164626275433172,1.0
-17.17956595642383,2.0
-5.676800288582015,1.0
-63.75151756910725,2.0
4.813208507497416,1.0
9.895771681722877,1.0
13.973232288740377,1.0
-14.423512422204624,1.0
-75.94786226038991,1.0
3.336927905754173,1.0
0.7788261635264604,1.0
-4.247713049673848,2.0
-15.13350658569309,1.0
-30.893267150814836,1.0
-14.314495609497996,1.0
-4.593649589260579,1.0
-7.334097033604053,1.0
-12.474010136092772,1.0
3.3601935762454502,1.0
14.795207424372101,2.0
-6.485782252184265,1.0
-9.320257768977882,1.0
16.85394952500974,1.0
-16.98370708872249,1.0
-53.91039877142043,1.0
-8.730995876537236,2.0
-17.943190734592747,2.0
31.45903186993587,2.0
16.91843267323987,1.0
-123.87798146939372,1.0
-0.420669779366726,3.0
-39.3964607174353,1.0
-18.566742846796075,1.0
5.694781786638714,2.0
0.7167308848669336,1.0
-28.726567642146875,2.0
-3.650633974221421,1.0
25.796925548300194,1.0
6.627628811840054,1.0
10.220462490807591,1.0
-6.493008107414198,1.0
-2.353233680521697,1.0
-36.65406015839932,2.0
-5.32231278792969,1.0
-39.71046695121353,1.0
-23.769443582932922,2.0
-6.614302676252379,1.0
-35.674544738211864,1.0
9.481243996673644,1.0
-9.777745969659385,1.0
3.1323688059936385,1.0
3.7981722543363983,1.0
-9.85427007134885,3.0
-7.778801919641666,1.0
3.3308038862265903,1.0
-13.392983685219448,1.0
22.352647127672753,2.0
-16.388657171188754,2.0
-28.644675022176386,3.0
-15.82743263685245,1.0
-0.7808960554459645,1.0
11.089029036480365,1.0
-1.6134511146724293,1.0
-11.355488895709556,1.0
-10.148304701283848,1.0
-25.057784482717295,1.0
-89.33877475870224,2.0
5.3243381744161695,1.0
7.60455508994221,2.0
28.30143917851275,1.0
8.021745632187049,2.0
-12.286699713389943,1.0
-16.862993850883072,1.0
-10.790988848240872,1.0
-22.880293629934215,2.0
10.065073667284594,2.0
-33.15132425702946,2.0
2.3476975576907435,1.0
31.741715962436192,1.0
-39.5197417658359,1.0
-13.656959781648936,1.0
-12.164404352385645,1.0
-3.347024290487578,1.0
21.53193024048099,1.0
5.127191926326002,1.0
-19.17295433283735,1.0
11.37746894525445,1.0
-19.54732677183307,1.0
-10.533149239540624,1.0
-15.668607377270448,3.0
-75.91730463225139,1.0
-69.96492701780562,1.0
-28.8388046787515,1.0
-17.605134776769887,2.0
-19.396437311792965,1.0
-31.61391393163865,1.0
-49.14358124179688,1.0
-19.99691766192872,1.0
-64.69690923097835,1.0
-31.892444512313176,1.0
-20.017351368185103,1.0
-57.365203365782804,1.0
-28.967072271979532,2.0
-3.0841774221638047,1.0
-32.40931778200047,1.0
-21.65794772734492,1.0
-19.005672477108845,1.0
-61.79031164510212,1.0
-108.6942269080979,2.0
0.8460570770561233,1.0
-30.665452000561856,1.0
-53.6417330345995,1.0
-0.6887902249379465,1.0
-28.223631418311825,2.0
8.371342855605121,1.0
12.074061237156911,1.0
-30.652912942435535,1.0
-23.36838131997598,2.0
-33.63311603296218,2.0
-9.61506490902994,2.0
46.11954397750046,1.0
10.107864319855878,1.0
-4.170273815426334,1.0
-7.459717012957071,1.0
-42.88917582483563,1.0
29.410669726617698,1.0
-104.87171156018701,2.0
6.807007039249001,1.0
-7.251968762019679,1.0
-4.044762232370971,1.0
-28.448579618924676,2.0
-87.76800828974422,3.0
13.54637489981667,1.0
-1.1775259087104408,1.0
-9.29120276583717,1.0
7.451449260418599,2.0
-19.732878007396266,1.0
-17.07042657471075,1.0
-13.338744947865223,1.0
2.0737732021808863,1.0
-2.077258551044679,1.0
-3.595984737836787,1.0
-44.80675721526703,2.0
-15.329428344081066,1.0
-9.990131538106297,1.0
-27.963930016284692,2.0
31.87675888156924,1.0
-56.87968354785093,3.0
-19.996401290282336,1.0
15.95356064299314,1.0
0.17013421437172838,1.0
1.8229120807015846,1.0
11.717683268764816,1.0
-31.56516588030223,1.0
-21.89509619921921,1.0
-14.802649125952229,1.0
-1.651553584151518,1.0
-22.4600352625408,1.0
16.788497849334064,1.0
-32.67187160556193,1.0
50.07955461335385,1.0
15.24530874339365,1.0
-93.5318370403121,2.0
-2.0207471128079533,1.0
-13.710588463956556,1.0
-23.73095168871548,3.0
13.299620434434814,2.0
-48.395891006567325,2.0
-2.9023259641445094,1.0
-25.174825291577378,2.0
-13.598124647320631,1.0
6.337701308128587,1.0
-74.87720875803666,1.0
-16.31717434579889,2.0
-9.833923662431971,1.0
-94.72914036131135,1.0
13.0607616234729,1.0
-78.37825036282601,2.0
-14.916888075674763,1.0
-23.38580229176722,1.0
-35.122673368894596,1.0
-2.6474796766761557,1.0
-11.278162399122152,1.0
-31.18344306033623,3.0
40.89709370507671,1.0
-0.9643776749041031,1.0
12.892135121123033,1.0
-20.006527878695223,1.0
-8.634690545541616,1.0
-25.49658361463341,1.0
9.184821764384765,1.0
-50.39722886464,1.0
-27.388832951219456,1.0
-23.36978183350972,2.0
-56.18727982943838,1.0
-17.34799483296045,1.0
-2.1815737298110918,1.0
-4.134335156844507,1.0
-5.786380767900312,1.0
-12.47558680428125,1.0
-0.2651090867954906,1.0
-88.44888929600472,2.0
4.295333130639091,1.0
2.3416373231843437,1.0
-20.02946271234157,1.0
-56.30109027071296,1.0
21.564791505317714,2.0
1.044056915152897,1.0
3.56320353926359,1.0
-58.833381469902065,1.0
13.591570683249813,1.0
-22.877472044723884,1.0
-131.45076985814694,1.0
1.1462262808393833,1.0
-4.8751564047515785,1.0
-39.33053201566133,1.0
-90.747449807468,1.0
-48.67303501406991,1.0
-64.66716577110049,1.0
-60.94528218185167,3.0
34.33017987902459,1.0
-127.19928226996137,1.0
0.7790632822782442,1.0
1.9817540087508974,1.0
-28.83551344911308,1.0
-43.58140010621804,1.0
-0.8399072614560128,1.0
-12.292423694156582,1.0
12.115696650564473,1.0
-39.34749199886454,2.0
-33.03801736695331,1.0
-80.07995503223572,1.0
1.739125655107582,1.0
-37.405494097423514,2.0
-36.24631362121994,1.0
2.985664116505756,1.0
-32.8821552005797,1.0
-106.62889539252654,1.0
-24.083443845883323,1.0
5.579881794184303,1.0
-27.210762247757657,2.0
-35.63949601580697,3.0
-28.205019790596133,3.0
-111.40969925622653,1.0
-3.2115326493854788,1.0
-0.25015296892229344,1.0
-4.723883903860326,1.0
-83.71839483966937,1.0
12.520231746216133,1.0
-3.161727201239408,1.0
-18.10743071069517,3.0
-27.569210941127892,2.0
6.796653888564231,1.0
26.212020152408343,1.0
-40.7674389777315,1.0
12.329791017422622,1.0
8.287086113496514,1.0
-11.395437610547134,1.0
-50.09332085829607,1.0
-3.673073354002696,1.0
16.04255557122577,1.0
-8.410589374206054,1.0
-31.27990341323516,2.0
-64.03585961931776,1.0
19.987876170830646,2.0
-73.21709459953473,1.0
-17.827535878121928,2.0
7.293626998104035,1.0
-1.3277497327147785,1.0
-38.29843364331384,1.0
2.7997960635598815,1.0
-26.81724847561903,2.0
-39.06726464169793,1.0
-34.17124795112363,1.0
10.57246151666169,1.0
-0.23189773676017467,1.0
-39.85540264817644,1.0
-49.15674805612207,2.0
-3.0988683640497925,1.0
-34.13577888606275,2.0
-29.64071627304145,2.0
-10.739882673752422,1.0
-37.635926810129774,2.0
-0.2622166621970905,1.0
-22.225829822974553,2.0
12.064544035079464,1.0
-20.591213022683945,3.0
19.058391026257937,1.0
-29.34268242713449,1.0
9.505516991724264,1.0
0.14447748504068159,1.0
-8.300098942478233,1.0
-77.76966338059447,1.0
-25.32342017792439,2.0
-8.267257538922697,1.0
-36.25595059919135,1.0
-28.88431582515203,2.0
-29.438539942099624,2.0
1.063219630424996,1.0
-125.67092163404368,1.0
8.597869250258299,1.0
-36.10845475539528,2.0
-18.681398360384833,1.0
-42.336741786644495,2.0
19.276917884862044,1.0
-68.39846522027597,1.0
2.9308127674177626,1.0
16.934714201111404,1.0
-39.692539436630454,1.0
-65.3750721827621,1.0
5.93916537271158,1.0
-60.33350287319695,1.0
-32.64793058530559,3.0
-9.703855646151567,1.0
-22.669501119263828,1.0
21.20027250867455,1.0
-10.420018499468,1.0
31.776065771968206,1.0
-48.6093003472464,1.0
1.171418139296435,1.0
-68.31737874633961,1.0
-42.202770292183146,1.0
-24.35959017725378,2.0
-39.86288513682018,1.0
-4.42699865797681,1.0
-26.065782251804563,1.0
-104.20642043218265,1.0
-81.16574986353919,1.0
-7.7372599697943265,2.0
-7.901910519810031,1.0
-2.685925765739171,2.0
-84.25198345117661,2.0
26.323023480827487,2.0
33.77551750032723,1.0
10.802184484913617,1.0
38.17170597470664,1.0
-65.08206285303203,1.0
3.0426182025473523,1.0
10.782084664544882,1.0
-86.73911338320613,1.0
45.4716811457637,1.0
-4.54227214708628,1.0
-28.03170578547312,1.0
11.895005912405281,1.0
-41.35368629412528,1.0
-107.38344399584037,1.0
23.14338767448845,3.0
-34.58178813816005,2.0
-5.92236264582499,1.0
-32.81336585305894,2.0
-48.82765586819471,1.0
-88.07043192513805,2.0
2.31472967067576,1.0
-56.46365976783335,1.0
-19.67822677667752,1.0
16.92150800511535,1.0
16.169060601522347,1.0
-36.36230786278965,2.0
-42.37937504431966,1.0
-51.88553227485488,1.0
-3.419348857538864,1.0
-64.38182138285123,2.0
-11.763304975846381,1.0
-14.302771958828373,1.0
-8.584716488107802,3.0
-27.79851596756106,1.0
-20.169736932239665,1.0
6.544698256649525,1.0
17.87450368099183,1.0
38.83922133074995,1.0
-32.49009657106903,2.0
-2.218063186188431,2.0
-9.706085628607127,1.0
13.130347257796746,1.0
-70.87968528355509,1.0
-10.680698696028042,1.0
0.17274521777730456,1.0
30.853069716310536,1.0
-12.823281499813973,1.0
-23.392239477231954,1.0
-54.07620384345444,1.0
34.4212854063918,1.0
-18.254848325440662,1.0
-7.68336829050935,1.0
-20.03589088283868,2.0
-22.129584528464648,1.0
-2.1906342392360756,1.0
8.450131089886554,1.0
-29.860601750472952,3.0
79.39143756052363,1.0
-20.809360289934943,1.0
-8.702983478851593,1.0
-121.81147108465473,1.0
-2.4186125996200474,1.0
-7.170461939784104,2.0
52.328534327180364,2.0
6.753949247936099,1.0
5.668299556151851,1.0
-26.516000479262885,1.0
-23.625224161798428,1.0
-28.091264672578518,2.0
-21.87212823347724,2.0
-23.63583162206369,2.0
16.96680239563898,2.0
-25.5963524761641,2.0
-11.32072249227403,1.0
-1.959924368715253,1.0
-16.043581701629236,1.0
6.467009623040383,1.0
-11.561194182428153,2.0
-4.253907911910915,1.0
31.001933703390137,2.0
-55.400872028340615,1.0
-18.215948506909598,1.0
2.4797974049379548,1.0
-19.294832836772343,3.0
-89.97792791161464,1.0
4.004407817562793,1.0
-40.202354806477615,2.0
-20.396040470464072,2.0
-4.161053893110932,1.0
20.02014302971861,1.0
-4.393627106094527,2.0
-26.650547445841028,1.0
-18.33130709846428,1.0
-17.277408693524066,1.0
-9.412142390274653,1.0
-57.99268831952287,1.0
-1.7886062287898383,1.0
10.679374832360267,1.0
-1.7664417544243634,2.0
-93.47274022358562,1.0
-44.00403937348878,2.0
-65.56184247348813,1.0
-40.5395587287951,1.0
-1.0951865207871379,1.0
-59.49073986881882,1.0
-2.519090759586551,1.0
-48.88845697128363,1.0
16.994370299379383,1.0
1.0055537239465906,1.0
-13.982860599956265,1.0
5.238167411517608,1.0
-32.05073529578715,1.0
-108.87002795302976,1.0
-40.20941998901529,2.0
-17.17378519808699,1.0
-5.81733106422908,1.0
-47.59109184907591,2.0
-1.6450943855536622,2.0
-28.270283233925397,1.0
9.32920361217019,1.0
-40.661805981315524,2.0
-37.955349084364116,1.0
-25.938703470790557,2.0
-35.35570808784203,3.0
-15.926730545982537,2.0
-9.145547468856591,1.0
-9.549672321228641,1.0
-27.09109566553053,1.0
-23.056442842035096,2.0
-99.38798907912758,1.0
-16.604116858658642,1.0
3.2137938651059628,1.0
-3.1400771991403076,1.0
18.29164237747881,1.0
7.771444786572715,1.0
-75.5194364176075,1.0
8.731818354729652,1.0
-12.124763566557306,1.0
2.3585488890913098,1.0
-5.798588220660918,1.0
6.542815657120185,1.0
-49.028881130453215,1.0
0.5771034632913654,1.0
42.49788752836867,1.0
7.932698089445099,1.0
-16.520904193504784,1.0
-14.667223098137569,1.0
-7.217004985305252,1.0
-16.45460472320407,1.0
-9.764911563524237,1.0
-6.971049991398047,2.0
3.098580016001808,1.0
-29.040807458488842,2.0
-28.204012940353017,2.0
-55.77551261801045,1.0
43.82106778030837,1.0
8.39585645897074,3.0
-22.054251466671957,1.0
-0.7059851707049027,1.0
10.795972036937144,1.0
-9.539955330416305,2.0
2.1915514054142164,1.0
-129.95984347503304,1.0
-7.742066983863346,1.0
-13.01071241151648,1.0
-22.681951639199497,1.0
-3.693812746942129,1.0
-14.404685463705022,3.0
10.799216379427946,1.0
-49.63694159257335,1.0
-71.81731220681615,1.0
-76.20617048243173,2.0
-0.855707357362121,2.0
-18.564904780756272,2.0
26.343796010718847,1.0
3.988139587566394,1.0
10.750255406846271,1.0
-1.879901148548356,1.0
-9.172340019076211,2.0
-16.67237323543776,1.0
-48.372366358421914,1.0
-12.880950396900289,2.0
10.572313146050206,1.0
-18.746230252879855,1.0
-38.693223159837544,1.0
-3.8065014992396016,3.0
-22.185899335364866,2.0
0.992057630593898,1.0
-3.4175442480169345,1.0
30.66327326955755,1.0
3.805934327858857,1.0
-30.103829710227785,1.0
7.309507016575978,1.0
31.112562500171066,1.0
-4.530521421819856,1.0
-7.378275193792305,1.0
15.474512126517713,1.0
-75.77295792673999,1.0
-21.26495316357378,1.0
-133.13962646064726,1.0
-119.00698803576722,1.0
33.138870735779435,1.0
-29.030440419542458,3.0
-3.0812519877305533,1.0
8.530080173301187,1.0
37.999271553531344,1.0
34.73515596396341,1.0
-81.14447419958196,1.0
-47.834450972825834,2.0
-1.32083458599201,1.0
-51.82250998790789,3.0
-17.2086504218461,2.0
-42.13363483705871,1.0
11.291181593378909,1.0
-26.561116626662,3.0
10.159150478054642,1.0
-24.18157014784242,1.0
-3.8002288895215486,1.0
-2.6922684147406244,1.0
47.92600107955613,1.0
9.196998782484144,1.0
12.420794628806789,1.0
-26.8880355256022,2.0
17.53073337717376,1.0
-7.555836293936991,1.0
-10.7939026092033,3.0
-28.653441073555086,2.0
-49.817684409491676,3.0
-94.44886994220718,1.0
5.497596880833443,1.0
-46.722206927599416,2.0
-10.604304870091575,1.0
-64.02701829945659,3.0
-1.0549179553141315,1.0
-21.218777573215583,1.0
-12.072791208252,1.0
3.7684798816978855,1.0
14.321001989699411,1.0
10.13684815066324,1.0
-6.06845392610694,2.0
2.185189619510595,2.0
-28.683852414691984,2.0
-46.512127455015275,1.0
-14.292171820618073,1.0
34.20924390440615,1.0
16.886499133004577,1.0
21.671579843304688,1.0
10.970796073604788,1.0
18.55888698714061,2.0
2.684772243593727,1.0
-76.2797281538152,1.0
-23.00787918837274,2.0
-74.81491119806219,2.0
-68.91859575785116,2.0
-36.58291842876946,2.0
-48.05313425973327,2.0
-17.690622440150477,1.0
0.5678833010104958,1.0
-9.344660426995006,1.0
-48.549228159745155,1.0
-106.96738171098013,2.0
22.753932778643048,1.0
-25.926811063221294,1.0
5.158669487959401,1.0
20.68151534794555,1.0
-0.5030136037798734,1.0
11.626944714158608,1.0
-16.156407569157025,1.0
66.89110501175128,1.0
15.393831904202557,1.0
5.384721467761096,1.0
-23.166135229377346,1.0
-8.311383989529162,1.0
-11.274567771501495,1.0
-2.656976986095998,1.0
18.759909344839883,1.0
1.407687070121824,1.0
-14.068605518139435,1.0
6.9466805057537755,1.0
-5.714871634432189,1.0
-23.62738703640838,1.0
-11.045502282372858,1.0
43.31019110547993,1.0
-26.869932947114236,2.0
2.9720994466791097,2.0
-19.075455900714246,1.0
-72.1274961669609,1.0
-3.2258373653470116,1.0
-19.08613603168402,1.0
-7.780310430820464,1.0
-33.1891464081676,1.0
-107.76340560721889,2.0
-24.47565111994021,2.0
-14.95385042966538,1.0
-16.26062477926655,2.0
47.393282901202724,1.0
8.96801775871404,1.0
29.522918118563453,1.0
18.430926151365725,1.0
-11.6721512478465,1.0
1.3203640806448105,1.0
-4.719306408612006,1.0
-54.99286999834516,1.0
-32.913104926686245,1.0
-47.99401415079308,2.0
-16.798154864347417,1.0
-21.013405059457966,2.0
-68.31812780184987,1.0
6.924184839873135,1.0
17.67556779342584,1.0
7.281642478546729,1.0
-60.16337298634835,1.0
-17.45037984767207,1.0
15.307126809914891,1.0
-12.524726477389692,1.0
4.23995468488264,1.0
-5.3673595097851035,1.0
-29.598308848534742,1.0
-31.10677905811272,1.0
-12.434533386139606,1.0
-36.388646758061626,3.0
-25.441213402245808,2.0
-37.18501086022735,2.0
-91.86152085422634,1.0
-90.88021886219758,1.0
9.418676170375605,1.0
-0.7960541779899146,1.0
3.812601903725886,1.0
-8.92085740185513,1.0
-4.189548957906453,2.0
-17.922404107226413,1.0
12.526966680648457,1.0
-53.3283223712379,1.0
-34.17450773563624,1.0
6.5636420670394955,1.0
-3.6699586987046757,2.0
27.2710551519732,1.0
9.521992830429454,1.0
14.634975371059113,1.0
19.495738338008223,1.0
10.6827723335972,1.0
-10.289178339538907,1.0
-127.11261929554144,1.0
-40.29198411830478,1.0
-49.69151061461196,1.0
-33.830483982440654,2.0
-26.91165456169358,1.0
-19.844568879724648,1.0
-41.22403347438657,1.0
-25.427646232461232,2.0
18.286280917891546,1.0
-65.22466832978517,2.0
-16.954293433657085,1.0
-41.74154166940906,1.0
48.53326103310519,1.0
-5.354875103540621,2.0
-5.086993171539689,1.0
-50.503641605862796,2.0
1.1642161158909516,1.0
-22.676643375544188,2.0
-3.4851706744849764,1.0
-8.453017401541716,1.0
-21.603605529461962,1.0
-1.1768508112991185,1.0
7.071092253707974,1.0
-52.49482872290349,1.0
7.0736702069736594,1.0
-7.8151339989403255,1.0
-21.018718471254488,3.0
20.962724451965926,1.0
-0.8662957764017278,1.0
-21.448069328006554,1.0
-1.3793059760859023,1.0
-4.3282319516023335,2.0
1.2538109317404746,1.0
1.7665437149296395,3.0
-28.48767234434115,2.0
6.979682463139966,1.0
-14.99847044768795,1.0
-11.16100512454426,1.0
-22.61031042569526,2.0
-29.00789105535158,2.0
-2.3855337914745576,1.0
-26.712971749711016,2.0
6.690424776778578,1.0
-12.042459354553898,1.0
-16.339944086336345,2.0
-10.555356119970725,1.0
-29.758680531063156,1.0
-35.00178999469242,2.0
17.447103489833296,2.0
-24.326504533067748,1.0
-15.601850499112913,1.0
12.210769039928266,1.0
-12.263936427194963,2.0
-12.893460268574614,1.0
-3.46507893306482,1.0
-14.835521177689571,2.0
-56.992811561748,1.0
11.641889737871196,1.0
-18.07586325608537,1.0
-55.95862464632603,1.0
-10.499176096453304,2.0
-3.396720414715759,2.0
-63.74574335593522,1.0
-1.5055783593625307,1.0
-74.58009934347072,1.0
-29.367919505031978,1.0
-21.694894624030276,1.0
-70.09116117836624,2.0
-42.391694840635125,2.0
-18.03601615664447,2.0
-56.26522053647477,2.0
21.174010338783887,2.0
36.60864791526558,1.0
25.133887348341972,1.0
23.78443230802236,2.0
4.930044489779348,1.0
-16.596326492078504,2.0
-9.80867918626251,1.0
-30.7228388187551,2.0
18.033885836871022,1.0
-3.3644707250687134,1.0
-3.693783595935649,2.0
-23.027673468907153,1.0
-17.212335146515713,2.0
-1.310740119789365,1.0
14.386646667195045,1.0
-6.346211029620562,1.0
-7.563539101050559,2.0
-4.773883477630463,2.0
0.9223778849416817,1.0
2.636801196221512,1.0
-17.562826065044533,1.0
-97.04876104647974,2.0
-20.1593145105457,2.0
-5.3962484538051925,1.0
44.88595217104484,1.0
-7.278441960552735,1.0
-7.582865153800425,1.0
-10.743483081814809,1.0
4.886561160315452,1.0
-46.980007138038445,1.0
-44.34762405122257,1.0
-84.5287471432718,1.0
-54.525281766374405,1.0
-44.54866179592864,1.0
-21.568623658927606,1.0
10.81433375466159,1.0
8.260999490662286,1.0
-55.141101493638416,1.0
-66.96805273993397,1.0
-31.738117815534338,1.0
-13.573153471277095,1.0
25.489806339069617,1.0
-22.18595157905365,2.0
-47.214088636793974,1.0
-6.007203628729307,1.0
-23.15128736111285,1.0
-12.726018707838193,1.0
-26.174766555039238,1.0
-0.4162192107114606,1.0
-10.92537346073459,1.0
-25.721383222864233,1.0
-23.226481585078275,1.0
-2.518910881473019,1.0
-29.94141767736778,1.0
-33.94750087985324,1.0
-0.5332416524576047,2.0
-92.06388378778797,1.0
-0.6747416614422264,1.0
-9.484043674681175,2.0
-7.915799081170803,1.0
-16.40421977197813,1.0
30.110759084102675,1.0
-21.517367756422217,2.0
1.0617322818886805,1.0
17.826469289011868,1.0
-12.63275926553024,2.0
-53.59663638313543,1.0
-67.73773190574855,1.0
-41.20145607751056,2.0
-41.94246549284969,1.0
-41.02495402016166,1.0
-11.679658300177955,1.0
-11.258143552908109,1.0
-144.71172982255405,2.0
6.911463460978823,1.0
65.47521458807825,2.0
-5.064996395282584,1.0
-63.75971014464653,1.0
-10.053139282472472,3.0
-7.284392859744571,1.0
-16.372522512182456,1.0
-15.008625129320109,1.0
-78.85487819736045,2.0
-21.055169309830106,1.0
13.963150202881664,1.0
6.4950348903925175,1.0
-14.35533147974374,2.0
-28.29854180298412,1.0
0.7245045466413274,1.0
-1.730620698378175,1.0
24.247653183011522,1.0
-27.39285318020501,1.0
4.083965849266825,1.0
-19.54062955570197,1.0
-32.86027101007516,2.0
-74.80960254384615,1.0
9.4168033923456,1.0
-53.09870352256786,1.0
-54.6202155834759,2.0
-15.074407196783483,1.0
-29.562820497041486,2.0
14.055730352223549,1.0
-28.393132588832714,1.0
-30.497350566862345,2.0
17.73538446115294,1.0
21.460584567402407,1.0
1.8281673850730158,1.0
-1.4650480299058728,2.0
-14.651273331699887,1.0
-13.285925905102715,1.0
0.3378287514502176,1.0
-8.790171649463232,1.0
3.495568142230468,1.0
-13.305256863707143,1.0
-16.12192705494229,1.0
-68.24474995191429,1.0
-1.9446115806702693,1.0
-31.10754546305772,3.0
1.013069484820953,1.0
-2.893981509356763,1.0
-14.977619732955986,1.0
-14.341626264859073,2.0
-7.900961950290139,1.0
-48.27203464771014,1.0
-40.70906575622382,1.0
-65.58795345474107,1.0
13.806873684696983,3.0
-8.062653295486484,1.0
3.958901204326395,2.0
-17.58278703975975,1.0
-16.91240715030483,1.0
0.6588258339137134,1.0
-11.135125809063453,2.0
-20.27679477993547,2.0
11.784432113638786,1.0
-36.54885340612153,3.0
-46.83557907490763,1.0
-33.211682402453505,2.0
1.7980068334617272,1.0
1.0091880357163632,2.0
-24.093354505627303,1.0
19.359691780611588,1.0
-13.497547838685534,1.0
-1.65667584746123,1.0
-18.864858243105047,2.0
-36.71125286294637,1.0
-38.50414755331158,1.0
-10.613933742232177,1.0
26.055284410009335,1.0
-6.766808670430237,1.0
-5.253833101569967,1.0
-21.97034870651521,2.0
-7.458840278034984,2.0
-117.77616102778973,3.0
-1.9812259788661275,1.0
-8.356812371052087,1.0
6.170811584540985,1.0
-37.0376411863416,3.0
-7.776420316791018,1.0
-5.526311045822219,1.0
-116.89730155032896,1.0
-1.317395075239034,1.0
-59.15856161004916,1.0
-34.677690077931516,2.0
28.90244199790743,1.0
0.5543510932546951,2.0
-18.98936350184431,2.0
1.7414145322283616,1.0
-36.65225769276199,2.0
-26.900003769078044,1.0
-14.320618221895074,1.0
-17.067220399925436,2.0
11.45268074723974,1.0
