sal_avg_lc1vs0_iate,empl_x0
-631.6923135608765,66.0
-11028.807836843349,89.0
-13783.506834892081,79.0
-4623.147904398412,69.0
-1338.1400950775933,77.0
-19475.50964830821,93.0
-17056.35847266231,65.0
-10733.13911804538,84.0
-5896.007202779368,89.0
-5399.587548628611,68.0
-4266.354456004785,44.0
-7954.646082404852,95.0
-8443.758019839372,107.0
-3837.071270274845,78.0
-4030.8317665020313,36.0
-2430.3157017394333,94.0
-13518.117757402484,79.0
-12213.604558297704,75.0
-4391.027433239266,99.0
-4575.99800595042,59.0
-5366.221156967036,39.0
-3678.707544622147,93.0
-3924.7438035623964,83.0
-4931.003454373579,44.0
-9220.054437709317,64.0
-3792.9022889509706,66.0
-5845.4885944787475,90.0
-9988.123389071108,51.0
-6120.419080086168,72.0
-2492.1473785469443,101.0
-5359.094662809212,61.0
-7873.406227247573,92.0
-12085.789341286272,68.0
-4720.73288005152,95.0
-4844.2518182669155,82.0
-4065.819631496249,95.0
-1251.642668442746,43.0
-8570.227330079693,97.0
-7117.010754987051,103.0
-4726.426192328448,45.0
-13671.981331848681,45.0
-4477.728361153357,54.0
-3332.822758933883,31.0
-4702.596802279239,68.0
-2003.6601352225096,86.0
1091.2949422362035,42.0
-2625.086193232022,41.0
-12263.4380346309,94.0
-4491.243076782128,54.0
-6405.3078169725995,55.0
-7856.061243691659,81.0
-5283.636581440462,48.0
-4802.153233682035,99.0
-3522.454602713892,32.0
-3933.045021607587,76.0
-7547.33515175051,58.0
555.1755781047882,70.0
-4532.845145257408,56.0
-4040.1512889595724,71.0
-5684.008134161579,37.0
-5699.476262639463,56.0
-4161.568786821093,39.0
-4777.241074024503,40.0
-11333.637514157375,93.0
-6543.682607770092,84.0
-14791.404636144287,90.0
-1665.3389494445428,54.0
-8523.529979595034,71.0
-3154.7529799135664,76.0
-14115.67881265472,108.0
-6016.992961360406,92.0
-662.3568986093655,85.0
-10462.155138770058,88.0
-4443.363204641259,56.0
-13432.400037222578,55.0
-9532.078499136263,83.0
-4103.69064042182,56.0
-888.9094734892085,70.0
-19404.018826338634,102.0
-15972.629623293822,104.0
-11413.417483091243,92.0
-10864.866245033856,57.0
-2535.9768506890514,41.0
-1697.2213538472108,74.0
-6206.141285221217,101.0
-14396.065247449096,70.0
-2032.432039329593,59.0
-4969.508696436502,101.0
-8356.96273037898,70.0
-4996.602926741604,72.0
-578.7604530997278,48.0
-14885.26021643403,92.0
-1492.0454285858032,38.0
-2516.6227267366376,69.0
-5033.569071705767,37.0
-1166.2921870246769,21.0
-14156.042591236295,74.0
-7004.3994326413895,62.0
-17280.068026035176,62.0
-822.3145143603238,24.0
-1955.8225783087958,34.0
-12963.157982234534,61.0
-4346.247573366289,37.0
-2090.0527613233453,74.0
-3646.829932437927,59.0
-9999.325015675886,99.0
-1632.7304164086436,61.0
-5673.645224892165,64.0
-10290.446772720388,60.0
-2798.35879708945,79.0
-5926.4759690909905,54.0
-6973.588983058935,71.0
-3140.85237135627,53.0
-16991.342409285462,117.0
-10497.6082131229,60.0
-4820.33144049003,90.0
-4602.621469221492,59.0
-6099.418978294352,68.0
-7893.298453389427,61.0
-4353.237752585812,72.0
-10697.835130455194,117.0
-6113.474411604439,19.0
-2492.0148006760446,39.0
-17572.27358000858,88.0
-5460.610441240984,52.0
-10552.477727632555,49.0
-4021.7063065525263,64.0
-139.89604854649735,62.0
-3879.5712225063635,68.0
-3044.411473276038,48.0
-2353.3079718678187,77.0
-3131.823687429325,24.0
-18297.73389341094,93.0
-4449.178483139311,59.0
-5135.9744122028505,57.0
-4973.246285467811,84.0
-3231.0272499606835,95.0
-11602.101457115568,97.0
-3565.2011474406722,70.0
-4874.973616586467,78.0
-15430.943691842613,100.0
-4956.249436413385,82.0
-3445.602520511675,50.0
-1302.6831166134898,78.0
-4465.6119106114775,76.0
-2051.0865216109796,38.0
-6568.982278483997,77.0
-5354.586831687142,59.0
-6614.556959863192,88.0
-2917.27790795245,40.0
-3853.4345450055075,50.0
-9837.629901037984,86.0
-11407.053438242396,98.0
-4279.66377965377,79.0
-2514.8144381047696,41.0
-19166.433768360836,75.0
-9342.246234963046,105.0
-5760.423857729966,86.0
-3012.2296684418343,53.0
-1172.1899777801355,52.0
-2482.0980120306435,36.0
-10438.513545019496,65.0
-75.6056766346286,56.0
-2070.738067394326,57.0
-8456.9518675474,47.0
-3038.618800173091,71.0
-21277.977654789094,82.0
-3363.9346461152136,51.0
-10869.752188952527,58.0
-11068.666612139677,76.0
-15569.877930510516,77.0
-6705.977246562123,47.0
-17378.520740892516,43.0
110.87773057963093,76.0
-3463.184670849596,73.0
-4892.713165464567,49.0
-5460.00195961901,42.0
-10146.849691062589,89.0
-4374.7802624749565,83.0
-2358.4789073821153,61.0
-12172.048386294839,105.0
-18643.920336505387,61.0
-10901.667403892112,71.0
152.57805735744975,27.0
-6060.693445692532,58.0
-1047.5634476365185,34.0
-6844.562701436536,52.0
-12893.280239288568,109.0
-5324.357144800409,69.0
-10786.70944706075,78.0
-6172.088630640166,74.0
-15725.194555892589,82.0
-3566.608645865864,88.0
-14207.322081006183,90.0
-21564.10146555054,106.0
-5508.943824115216,78.0
-17462.341657023062,66.0
-1437.0576193251204,40.0
-7845.967454401005,93.0
-5233.374363109484,61.0
-3355.732464424496,48.0
-5241.463293698795,95.0
-3616.273349871035,24.0
-4252.733679313353,76.0
-11439.036826887283,86.0
-7179.766553775974,86.0
-4527.677322254716,40.0
-16928.21294809617,88.0
-17754.56697525686,88.0
-4211.564652319248,98.0
-5402.686888711047,59.0
-13753.231357180215,96.0
-9615.015917020417,84.0
-3424.5758983504343,59.0
-1566.577236004171,76.0
-12433.197264142054,90.0
-6756.402007267676,114.0
-5906.446662271059,77.0
-3038.508758340068,99.0
-6754.718697053434,80.0
-10578.57588098765,43.0
-16085.803087496526,93.0
-12229.037699829443,106.0
-7730.000557769364,103.0
-1273.837824102373,22.0
-14560.986386783563,88.0
-3849.5324385860567,71.0
-3365.298108049268,89.0
-8760.051663455786,66.0
-16113.830647278974,52.0
-7694.550431730893,66.0
-20140.383586779004,84.0
-3929.812876372531,54.0
-3241.181598885772,45.0
-16083.535248914639,50.0
-5743.426507178139,67.0
-8276.630851937998,81.0
-617.642111228993,73.0
-2797.2652091416267,46.0
-2469.417637119438,49.0
-4866.978714829694,49.0
-11928.698014783018,66.0
-3721.1288921163996,68.0
-16580.865504014495,118.0
-1771.1544699914366,92.0
-7452.287645331953,107.0
-3740.07588038448,74.0
-1591.8792332010435,49.0
-16550.665110468508,79.0
-2241.6297551912944,40.0
-14113.937874370422,64.0
-4386.509573217294,98.0
-4747.391286278649,73.0
-3976.985067426014,81.0
-4548.358720179345,64.0
-19483.96092402521,65.0
-4725.177015467846,85.0
727.991500037477,41.0
-6975.68841479692,44.0
-8135.431004468983,78.0
-8851.680244735242,86.0
-4512.361683298566,53.0
-4255.870334558593,101.0
-2260.2674132574803,44.0
-2930.3106130171363,47.0
-15804.606817144448,70.0
-10029.658657647567,84.0
-2398.2627946852126,88.0
-21056.928553600683,59.0
-4121.145251980286,74.0
-7800.037736691866,87.0
-7547.321160355633,54.0
-9085.536383042869,42.0
-2044.696144720072,49.0
-4647.453881588823,34.0
-7645.033973328972,49.0
-8384.699418305252,75.0
-11747.490326515104,60.0
-3625.071076370018,94.0
-2755.121643446428,54.0
-9152.988646973276,88.0
-16746.988099367336,89.0
-5283.453196461787,91.0
-6366.228705518471,70.0
-4400.930541651187,86.0
-5197.951426353603,40.0
-14737.054971263275,78.0
-2587.635940266199,62.0
-3734.36110870559,41.0
-15344.199084255808,72.0
-6731.801642416263,79.0
-20884.17975539137,85.0
-2237.032795326394,25.0
-4513.151384154977,42.0
-9384.005954228918,63.0
-13703.867719031221,83.0
-2333.7592899473966,45.0
-396.5228196500277,62.0
-13741.86667593144,106.0
-3475.7465924097487,83.0
-3720.49329929141,20.0
-14391.041754853177,80.0
-3553.690829050483,42.0
-4533.315145295567,57.0
-2361.323816282207,77.0
-3470.0579705436885,67.0
-10221.87382782955,116.0
-3718.229616332488,77.0
-4551.303031267356,59.0
-5023.723982776379,51.0
-21327.723932875502,53.0
-3563.5916670387287,33.0
-13568.342270632884,70.0
-23141.59524501301,83.0
-22683.158486826476,101.0
-6380.753550492127,64.0
-8202.361360393183,54.0
-13121.486856932312,97.0
-8402.764673543179,50.0
-3324.4959273816057,34.0
-1627.0584148301486,65.0
-5741.445227869892,47.0
-1215.9340972148157,55.0
-14306.183454345017,89.0
-1545.3847000346964,52.0
-11876.529012509875,92.0
425.5913379459622,35.0
-21309.68341399948,87.0
-10825.45959086201,71.0
-4281.553184861899,87.0
-4777.808660332754,83.0
-2328.593181917603,50.0
-4573.117768564319,37.0
-2589.218453759389,50.0
-10113.515286234031,60.0
-4844.991254541875,45.0
-4414.556308781242,62.0
-758.1027110610825,98.0
-3968.89188495631,91.0
-4957.564087358392,107.0
-4716.541086265279,85.0
-16163.033893010372,107.0
-5221.438776315565,70.0
-12983.673976334092,99.0
-16639.928319197366,74.0
-11560.074214597304,66.0
-547.1686123571612,82.0
-2397.5920811231153,80.0
-2386.0724798128476,64.0
-4605.255399368654,37.0
-1324.9671069691838,40.0
-4027.796508110081,69.0
-7562.425171410514,74.0
-12457.39881184333,56.0
-6611.437641827037,57.0
-12628.214245264046,93.0
-3035.8302023156866,18.0
-996.3076235295666,66.0
-21105.99970501667,91.0
-8878.448969374633,51.0
-11458.080194023307,46.0
-1187.726134437944,91.0
-664.669664731203,80.0
-12020.283133715264,71.0
-14698.662140164994,90.0
-9683.956468136761,88.0
-8647.576833473178,71.0
-2144.961095516715,62.0
-7708.387404953423,42.0
-12633.790457707531,103.0
-2707.3159001868335,57.0
-5026.94031267644,75.0
-4382.293287389603,33.0
-4380.500432422287,62.0
-6694.174110133311,74.0
-13507.849486647196,74.0
-16352.412404706709,89.0
-6204.903201880833,68.0
-4467.883792304612,68.0
-1599.644415322045,60.0
-14965.183430141587,71.0
-5198.790883776681,83.0
-4460.371198072249,60.0
-3479.470476904834,76.0
-6516.374436538706,49.0
-4624.235811103192,77.0
-7258.837219725532,66.0
-1119.8907379951042,51.0
-9754.564543029115,84.0
-825.6155548859605,76.0
-7883.201890184849,45.0
-8433.153572092684,79.0
-22477.634530474177,102.0
-390.79162636054866,69.0
-17252.763386412946,97.0
-21180.76588596874,52.0
-10854.947264954299,101.0
-5425.023112715527,58.0
-1413.4525562758063,49.0
-3489.021605195065,78.0
-5235.068885491361,55.0
-13049.292937374747,76.0
-7981.356789283946,67.0
-16206.832113204266,79.0
-9022.12767868283,75.0
-2466.0980889691364,47.0
-17366.966911170977,95.0
-1626.5860334536626,71.0
-2571.103324884276,50.0
-3296.6499061749373,95.0
-10051.665640053314,92.0
-5112.404473040264,82.0
-13322.278076807956,98.0
-3867.86528175293,57.0
-13264.607969462471,53.0
-9755.050502251148,107.0
-4025.1211273402187,99.0
-6727.337670728737,83.0
-8548.000055832355,42.0
-9587.092598126424,60.0
-13184.876471660504,76.0
-5582.850071896095,27.0
-3976.279646368661,85.0
-6726.306641496786,70.0
-12672.813782413916,72.0
-5472.3615922169665,79.0
-12218.729851795404,99.0
-6387.178889579963,60.0
-13673.473918438736,89.0
-8649.653420546236,96.0
-11816.816906843746,60.0
-15485.919025431725,79.0
-4401.272613135865,82.0
-4093.7066658980475,80.0
-8106.459205199137,40.0
-12730.577571665814,92.0
-4943.360125863954,79.0
-3194.5318551263513,32.0
-2588.829724749068,34.0
-15002.019802133438,71.0
-14189.80531069808,60.0
-9650.52408554671,55.0
-7677.137584417355,96.0
-10106.27456299433,105.0
-4666.718397913501,86.0
-5546.790153057015,45.0
-4320.657908023237,43.0
-6732.516046065253,36.0
-3359.6464563952136,70.0
-12318.5438830361,73.0
-3865.9116863509444,86.0
-4628.332774522076,74.0
-5006.799535029562,84.0
-4173.047203143017,59.0
-5476.395733829864,59.0
-6388.142468920135,81.0
-2293.6438212709327,28.0
-5930.210375635669,83.0
-1317.0055263275294,72.0
-4117.354231137303,43.0
-13392.044952435897,111.0
-20862.48933740945,69.0
-3867.812001480963,97.0
-4085.875306685275,92.0
-5166.199947635886,29.0
-10372.90056864175,95.0
-8342.552842001462,90.0
-3290.587848019765,58.0
-13843.185517874323,52.0
-17854.489128989106,74.0
-14206.159627567573,68.0
-3117.649126927814,65.0
-7555.635856014105,50.0
-10659.014014289376,87.0
-11415.300959877972,55.0
-3087.020490551926,69.0
-7682.265649675469,107.0
-3274.1938755315514,94.0
-842.8805930428307,48.0
754.33764813958,39.0
-4697.57452680916,76.0
-2534.4660067532423,64.0
-5927.290010106345,55.0
-12599.579057614588,81.0
-14432.58093656089,109.0
-2127.7827523155784,84.0
-2294.3409037671763,62.0
-14642.92895969859,71.0
-6347.809844589733,91.0
-4801.691645496093,86.0
-8959.9004556788,85.0
-4154.697600534821,61.0
-4131.496288663038,51.0
-5461.00497471863,92.0
-2609.4088503702365,53.0
-17671.646183723933,86.0
-5479.119527715884,61.0
-2957.242691338545,60.0
-5973.472113035481,62.0
-10806.597268418918,90.0
-12357.594699542831,84.0
-4029.6739572963934,55.0
-12336.343791319632,100.0
-3286.5260992497374,72.0
-7741.461672994983,67.0
-4479.419080430334,51.0
-6958.27776050232,64.0
-11411.974906875326,87.0
-3581.0794439729943,109.0
-1804.770958544798,79.0
-3967.87632936941,67.0
-861.9463635281794,101.0
-18722.682220456976,65.0
-13356.790232260191,80.0
-17994.666804687087,86.0
-2023.1945302411773,86.0
-1907.3255477168732,33.0
-5613.084138717764,43.0
-11982.936973058004,114.0
-15610.672021251528,63.0
-3833.6123462078367,79.0
-4673.837413872376,36.0
-3706.8994391391725,80.0
-20425.75569731165,57.0
-14374.999180158544,94.0
-5995.60173989973,46.0
-13244.15394620959,76.0
-3690.196916527387,48.0
-1234.3848354645056,16.0
-9856.858118740738,58.0
-8963.329526930991,60.0
-5363.853688070258,57.0
-4169.108559744465,75.0
-12656.770439538588,75.0
-7014.93762897608,65.0
-3447.3008415928475,73.0
-6349.681060971072,70.0
-6352.96424828637,57.0
-4223.964288178138,64.0
-3896.4894828446977,97.0
-3759.7780762771617,54.0
-17673.838012631808,80.0
-4593.576423807428,61.0
-2627.4057167918963,60.0
-5251.871343318175,60.0
-5534.409340129581,36.0
-9182.743051846082,95.0
-13579.340183979619,88.0
-4353.386373049552,9.0
-450.40966296825,47.0
-398.20690544144145,81.0
-2088.435732013734,35.0
-8166.666542749267,62.0
-7048.6758285848955,83.0
-15054.834397982699,82.0
-6371.02386798491,79.0
-21913.345052917106,78.0
-9755.573668141431,82.0
-14435.527625244995,102.0
-659.7149191834477,87.0
-6347.436115065343,78.0
-14489.36245015484,49.0
-5555.192462240546,90.0
-2441.4176521498093,22.0
-5357.756199577601,51.0
-7806.494246206559,45.0
-4001.497010234424,44.0
-4900.795613058084,73.0
-12798.90643974239,51.0
-4777.974705661554,59.0
-3359.914543248145,61.0
-7525.004852411465,94.0
-11283.278799945312,69.0
-4480.413165581287,46.0
-2843.629445629982,63.0
-6135.251505425734,68.0
-12115.049022125848,64.0
-4539.961263005083,66.0
-2025.3953339847558,103.0
-2341.035383040877,67.0
-7145.211211773065,59.0
-14795.078501797696,73.0
-259.64685148022124,61.0
-3824.217392682782,51.0
-2779.6435583401408,49.0
-3586.200220655425,52.0
-5829.914592845524,60.0
-8007.460744163622,82.0
-3744.6623325331275,54.0
-4465.603530061687,55.0
-15200.14367662657,61.0
-3600.286532004178,72.0
-6699.105983000405,73.0
-14766.61986244796,63.0
-266.6610758381321,65.0
-11739.753891985418,111.0
-2345.626402135031,85.0
-426.96644295434,57.0
-4520.20926338098,84.0
-8573.86560109691,93.0
-8554.83958223079,91.0
-16444.915664501677,74.0
400.73488397232006,58.0
-5888.20320256376,65.0
-9353.58908420369,75.0
-10645.394541280466,91.0
-26.032232934690796,75.0
-4699.64626494124,76.0
-4490.565950617247,94.0
-10578.150921552042,95.0
-2618.93348650106,69.0
-6450.474413087546,60.0
-11424.732433603975,66.0
-10214.210827557294,105.0
-14588.573400970206,73.0
-5014.25653782621,42.0
-15655.57421340376,61.0
-4703.8901450213425,61.0
-8063.26485979985,75.0
-2040.4968467716972,37.0
-2561.002050610099,59.0
-12969.643373862287,50.0
-5284.191339044355,31.0
-7964.222879885446,69.0
-1762.1964524954592,42.0
-14939.683191395465,89.0
-12510.523362383245,66.0
-10908.328757734249,69.0
-7208.687504817306,56.0
-5830.590834551315,65.0
-14165.53017853594,64.0
-22121.47866952088,93.0
-10921.90365035384,90.0
-18168.699607390554,95.0
-5343.451822133282,71.0
-3324.1119560942034,74.0
-5651.469342936911,41.0
-17736.33932689027,83.0
-13831.254885307826,87.0
-11983.08173082869,84.0
-16228.709997131027,98.0
-5759.510221944305,62.0
-3147.309611322155,69.0
-3825.6173745790366,44.0
-10156.207988901178,98.0
-4337.7882826676,73.0
-3572.7719462984924,36.0
-3452.461614393631,92.0
-10473.6275751383,88.0
-8393.024533473352,103.0
-4470.247404367326,58.0
-11705.012544721998,65.0
-10565.310085137302,53.0
-2170.3674399626975,66.0
-7156.3707267522705,70.0
-14999.689947710443,83.0
-17941.16826619522,62.0
-1121.6995929378877,58.0
-165.37972721491997,35.0
-2240.5500399835114,23.0
-5642.353001018622,67.0
-2384.921019406076,42.0
-6049.931803686071,69.0
-15359.068127180886,97.0
-5419.049221562829,73.0
-4619.324218003165,48.0
-7712.684811686638,71.0
-14827.310618817799,103.0
-4319.945664465187,89.0
-1846.4795876614976,61.0
-9228.31873602502,61.0
-18252.970874611496,56.0
-12951.691295315184,80.0
-10992.67070376762,69.0
-3959.925587892285,75.0
-3045.4474714874814,74.0
-14752.281049910967,106.0
-6259.798972304651,64.0
-4325.233913834594,38.0
-5256.286326502669,63.0
-4175.087306084767,74.0
-4089.0540923191384,59.0
-3889.7665149012373,79.0
-4349.1749499867765,88.0
-21875.09428372984,95.0
-17259.141486695607,97.0
-8249.103634125157,82.0
-1957.851056940155,48.0
-3316.6644777381375,53.0
-15993.28486985817,54.0
-14942.429386588687,47.0
-4404.312701015093,79.0
-3469.2315691513413,58.0
-2770.0913559200435,44.0
-1777.0626788271811,73.0
-13290.263674655818,85.0
-6463.664120728444,56.0
-10081.849892951956,96.0
-10336.567263664321,114.0
-7289.926545542004,63.0
-15163.637947650443,106.0
-7183.461337668283,98.0
-6091.852034946186,69.0
-13720.579783989204,40.0
-17276.7470416691,53.0
-14785.393820533132,53.0
-2409.013580515624,70.0
-222.74154374941145,51.0
-5907.118969111146,71.0
-11597.606282275328,72.0
-6560.270394936654,92.0
-9307.225335676043,62.0
-1964.5736407724771,38.0
-2710.098477358976,99.0
-20709.499767973197,46.0
-5019.093647111256,76.0
331.32113771849924,73.0
-14286.995685382393,55.0
-3990.474036946809,75.0
-7216.265251390843,87.0
-5687.72433309669,35.0
-4599.507831745766,60.0
-3916.4028987709426,99.0
-9535.054209441652,85.0
-9895.834516062338,89.0
-9900.735534736115,109.0
-5264.42474620919,106.0
-5029.393021580856,45.0
-15174.890667702324,71.0
-6694.559943848228,85.0
-3439.899397302323,71.0
-14422.95767939449,58.0
-19775.590798731893,67.0
-1224.5719511131147,33.0
-16244.812120925202,88.0
-8129.198834106699,89.0
-6289.729276307325,102.0
-10848.667443994837,55.0
-2417.7711187199784,47.0
-1068.2698409258674,100.0
-4816.760484895818,35.0
-3121.4716229367386,76.0
-7637.951438708647,90.0
-3152.0609880439542,89.0
-9049.669883708957,48.0
-3791.8781211681826,44.0
-3788.920805132146,63.0
-12070.299735554823,56.0
-5287.908643722715,76.0
-1152.7948309098647,62.0
-1616.0696509468125,79.0
-14532.114561366036,97.0
-2697.339686471065,71.0
-8079.411027758351,56.0
-6428.80464643252,99.0
-6261.484749788966,90.0
-1257.529450334343,72.0
-2709.934802455713,30.0
-8644.779178044271,94.0
-6499.740325625117,83.0
-5473.545332413105,51.0
-8299.141992737921,105.0
-3920.776646279415,62.0
-3970.6869124427503,54.0
-3064.7485429849285,89.0
-2670.131344058601,59.0
-4137.812815369465,95.0
-3595.654562176018,36.0
-13693.617012344486,73.0
-6112.171785279323,31.0
-1550.240535640657,96.0
-4166.905695924386,100.0
-2108.1045258174845,94.0
-2112.885822457377,83.0
-2079.542512674773,63.0
-4887.229347861357,101.0
-4411.129859724574,59.0
-6164.218655656543,84.0
-1650.6908094004302,29.0
-6552.370861749974,64.0
-12696.1437662918,102.0
-7996.704861979347,60.0
-1572.2915748627795,48.0
-4356.968336300688,102.0
-2778.4204925767153,101.0
-6120.645317048849,53.0
-2181.298955865336,69.0
-4259.9905234463695,26.0
-2772.5672227329524,67.0
-15574.373786735707,52.0
-14532.524064289244,56.0
-10112.400968468231,40.0
-9180.872465358652,87.0
-6706.043702580321,75.0
-2735.407002768766,51.0
-9541.330681593681,98.0
-2036.1946643500023,94.0
-10306.083483422875,96.0
-3955.9466498487463,71.0
-13826.250079577803,93.0
-6320.255900908375,75.0
-7936.578929274261,48.0
-2691.626527438875,56.0
-1269.1690658522457,37.0
-12522.589425821416,66.0
-14240.183276472682,98.0
-3409.534118896683,105.0
-11748.53647072873,84.0
-10532.717151656048,87.0
-4903.862731783916,54.0
-11546.154078719846,64.0
-3806.2325276764964,81.0
-15027.970504146471,86.0
-9236.307797400108,76.0
-5897.588419993988,46.0
-21058.318818845466,107.0
-9362.689715285043,73.0
-3466.5284235418767,52.0
-8225.46145165596,111.0
-10706.638583738448,59.0
-1036.0831012260483,20.0
-4771.1327696063545,64.0
-16989.691805501036,71.0
-2415.6725368514662,65.0
-1285.718228786635,96.0
-8777.62848737945,62.0
-15442.324199331524,104.0
-9699.56193177719,62.0
-5846.246638508414,57.0
-9041.979167552348,81.0
-7106.726658435077,81.0
-496.01849462251056,26.0
-13558.920122310865,89.0
-13819.799402844666,74.0
-3158.9764164108037,47.0
-12017.167743707098,107.0
-1352.3387271393399,36.0
-2193.323047062875,44.0
-6618.064972415847,30.0
-4304.2833868481775,69.0
-5840.275832619771,41.0
-2485.003868513885,51.0
-13808.579791305438,70.0
-10275.942022866368,81.0
-5398.397300479932,83.0
-6563.4027589710695,56.0
-9036.69035340981,48.0
-1666.8544244571467,39.0
-6936.008117039344,69.0
148.09342733052586,46.0
-5983.213680265767,31.0
-1526.7789219104038,77.0
-5186.719959354938,82.0
-7805.155334331666,85.0
-15573.681730006501,90.0
-2406.3589161568952,48.0
-522.5907883369439,64.0
-6931.812487341109,60.0
-15217.536016124595,66.0
-3273.0598149830057,55.0
-10103.658698596884,84.0
-2130.7381508081016,96.0
-6504.1594569773315,76.0
-19695.038212082574,66.0
-5618.350379434569,81.0
-16583.05215897397,92.0
-2263.2175147319435,45.0
-2535.2164218905,44.0
-4871.91083694423,63.0
-1848.3623780357689,55.0
-6645.077645246969,49.0
-5399.139291774023,110.0
-7478.858010039393,41.0
-6050.724716255274,69.0
-12043.636262544227,76.0
-610.4476971694473,53.0
-4536.733954726456,46.0
-5085.20982854963,60.0
-19110.539533651834,83.0
-15114.479204369713,92.0
-5572.486458647592,55.0
-3303.42214592006,104.0
-5783.578436807675,89.0
-6671.950848716684,69.0
-11098.11394057675,55.0
-13726.308625077743,64.0
-5584.874649263871,48.0
-2990.379054211975,51.0
-5455.518161691531,53.0
-9708.126036483012,72.0
-11670.72920258436,57.0
-6670.472871630642,46.0
-9249.75935065135,71.0
-5878.431368329628,44.0
-10725.386558157265,81.0
-2547.6450696491743,39.0
-4239.6900670597215,23.0
-4565.370512119171,90.0
-2507.5280786102066,101.0
-2328.751532254055,50.0
-5125.170913215015,39.0
-2063.746347267418,88.0
-1096.0062975390592,89.0
-3027.614556400151,51.0
-17121.934853187606,80.0
-4142.396114584178,56.0
-5297.626002790078,77.0
-4884.421042666369,66.0
-3362.8686790525726,57.0
-3527.330952323553,71.0
-4944.223221109039,78.0
-8253.15364347877,111.0
-4957.934252112501,93.0
-4563.448983503902,78.0
365.84807236351025,60.0
-9627.38271206577,76.0
-7119.041672922723,50.0
-4154.250669345112,58.0
-4884.710128092662,95.0
-11237.068094483335,52.0
-2713.1437707077475,71.0
-675.6665549018464,63.0
-8346.451299038665,87.0
-3758.3652842965375,57.0
-3012.77711418759,56.0
-5201.55305854455,63.0
-1987.2205112050492,91.0
-5047.123936085932,59.0
-2647.5991758264254,87.0
-6010.89229718103,67.0
-5946.612642285854,38.0
-14640.006042253026,83.0
-13815.486206730788,95.0
-11196.313076103488,70.0
-1892.2107418435571,97.0
-8596.66683338581,50.0
-13674.430147204856,61.0
-17522.274059233765,96.0
-2558.7083020829173,63.0
-6716.29363456538,94.0
-6223.955162073996,94.0
-3487.8226158579346,84.0
-14607.025003722118,106.0
-1186.9541683660814,41.0
-10805.767810819276,95.0
-14229.85750402751,68.0
-10943.06569221664,89.0
-4746.904687225755,99.0
274.6774182997968,46.0
-13291.125120529749,96.0
-4477.972376372616,50.0
-16089.26216481272,106.0
-3100.5999182922205,95.0
-6014.528015890097,79.0
-2081.348312134154,99.0
-6494.685691138539,65.0
-11224.730811152782,104.0
-4027.4708079702436,41.0
-14522.937733988227,70.0
-2983.235754999099,79.0
-5800.377508051014,32.0
-14765.29206257436,108.0
-6181.53693942658,41.0
-2635.2321100592653,63.0
-4544.828768647787,94.0
-6353.8610318357705,65.0
-1648.9079010993096,88.0
-14564.712060919,67.0
-10106.412171077222,94.0
-16093.405700748543,92.0
-278.0847663449479,100.0
-8697.811154780198,73.0
-19217.948302116623,52.0
-9917.412859212887,103.0
-12520.897827659053,82.0
-2871.2386314701544,57.0
-16800.46607331642,90.0
-3368.3353697998373,48.0
-4987.740739379358,19.0
-5914.983215770761,41.0
-2592.8996610956347,57.0
-16459.4189058181,68.0
-16695.211426408285,97.0
-13740.667882307233,91.0
-6286.675926678909,51.0
-15462.158164947501,94.0
-4735.272327463923,35.0
-13616.031977340313,101.0
-3390.265700508402,39.0
-14509.526095311432,86.0
-7857.191698080596,46.0
-8905.522337808363,107.0
-3862.7250599548934,61.0
-690.1778653136315,84.0
-8261.932366179572,83.0
-4385.579860413864,66.0
-8481.844630934107,86.0
-15543.596775181195,97.0
-5620.231129182544,71.0
-4178.879043997187,44.0
-5402.078468311496,91.0
-17164.143447411592,93.0
-928.0787637041876,82.0
-18680.960598986498,99.0
-3126.7821850033924,49.0
-4094.301258055889,56.0
-2438.5729243859787,85.0
-12464.87456586584,78.0
-16037.135403283324,74.0
-18238.30999526586,111.0
-6662.118324257305,74.0
472.33585332348537,56.0
345.62161607505993,18.0
-2334.5070845545833,73.0
-5150.888839145404,70.0
-13799.450543792827,90.0
-6174.62337143313,52.0
-1934.67808252151,38.0
-1840.1402709930517,33.0
-2398.7204487218482,75.0
-6598.142623966672,77.0
-4009.7427719913485,103.0
-16682.878228496476,81.0
-8736.258265790195,97.0
-3924.175130622498,81.0
-10734.051225828469,68.0
-6925.84694663118,107.0
-7020.243150185704,84.0
-11569.2250754716,90.0
-4258.336940689231,45.0
-14446.75302135272,88.0
-6865.90238309678,49.0
-4741.751738746771,41.0
-9893.90525841363,73.0
-11807.465758747161,110.0
-4694.504740818598,76.0
-13860.68635939656,67.0
-3091.3492953322293,82.0
-19407.086158260478,74.0
-2410.9070624169417,25.0
-4657.199509294171,68.0
-5202.818920532839,49.0
-2067.813070845261,83.0
-3251.1181962869814,66.0
-10214.772933891083,111.0
-5513.476963416251,90.0
-21160.947595715123,101.0
-4569.303101243283,92.0
-12937.193201497648,73.0
-13067.767187110905,87.0
-2275.9320288968174,41.0
-12134.856279175612,91.0
-6430.083838807386,74.0
-5024.347432977423,60.0
-5357.883640145874,84.0
-14489.074939458469,108.0
-4298.613642420117,34.0
-7548.648617341284,92.0
-2411.603477411148,70.0
-9600.321312895849,107.0
-555.8828628982997,65.0
-10195.542267849274,73.0
